"";"UID";"ID";"TIPO1";"TIPO2";"LABEL_COR";"V1_LABEL_TIPO";"V2_LABEL_ID";"V3_LABEL_ID2";"V4_LABEL_ID3";"V5_LABEL_LABEL";"V5_LABEL_NOME";"V5_LABEL_TIPO";"V5_LABEL_TIPO_NOME";"V6_COMUNICACAO_Dispõe.de.meios.de.comunicação";"V7_COMUNICACAO_Telefeno.Fixo";"V8_COMUNICACAO_Celular.Chamada.de.Voz";"V9_COMUNICACAO_Celular.Mensagem.de.Texto";"V10_COMUNICACAO_E.mail";"V11_COMUNICACAO_Skype.Menssager";"V12_COMUNICACAO_Converso.Pessalmente";"V13_COMUNICACAO_Comunicação.Institucional..Ofício..Memorando.";"V14_COMUNICACAO_Outro";"V15_COMUNICACAO_FACEBOOK/REDES SOCAIS";"V16_TEMPO_FUNC_Data_Abertura";"V17_TEMPO_FUNC_Data_Pesquisa";"V18_TEMPO_FUNC_Idade_Serviço_Dias";"V19_TEMPO_FUNC_Idade_em_anos";"V20_FUNCIONAMENTO_Segunda";"V21_FUNCIONAMENTO_Terça";"V22_FUNCIONAMENTO_Quarta";"V23_FUNCIONAMENTO_Quinta";"V24_FUNCIONAMENTO_Sexta";"V25_FUNCIONAMENTO_Sábado";"V26_FUNCIONAMENTO_Domingo";"V27_FUNCIONAMENTO_Feriados";"V28_FUNCIONAMENTO_Segunda....Manhã";"V29_FUNCIONAMENTO_Segunda....Tarde";"V30_FUNCIONAMENTO_Segunda....Noite";"V31_FUNCIONAMENTO_Segunda....Plantão.24h";"V32_FUNCIONAMENTO_Terça....Manhã";"V33_FUNCIONAMENTO_Terça....Tarde";"V34_FUNCIONAMENTO_Terça....Noite";"V35_FUNCIONAMENTO_Terça....Plantão.24h";"V36_FUNCIONAMENTO_Quarta....Manhã";"V37_FUNCIONAMENTO_Quarta....Tarde";"V38_FUNCIONAMENTO_Quarta....Noite";"V39_FUNCIONAMENTO_Quarta....Plantão.24h";"V40_FUNCIONAMENTO_Quinta....Manhã";"V41_FUNCIONAMENTO_Quinta....Tarde";"V42_FUNCIONAMENTO_Quinta....Noite";"V43_FUNCIONAMENTO_Quinta....Plantão.24h";"V44_FUNCIONAMENTO_Sexta....Manhã";"V45_FUNCIONAMENTO_Sexta....Tarde";"V46_FUNCIONAMENTO_Sexta....Noite";"V47_FUNCIONAMENTO_Sexta....Plantão.24h";"V48_FUNCIONAMENTO_Sábado....Manhã";"V49_FUNCIONAMENTO_Sábado....Tarde";"V50_FUNCIONAMENTO_Sábado....Noite";"V51_FUNCIONAMENTO_Sábado....Plantão.24h";"V52_FUNCIONAMENTO_Domingo....Manhã";"V53_FUNCIONAMENTO_Domingo....Tarde";"V54_FUNCIONAMENTO_Domingo....Noite";"V55_FUNCIONAMENTO_Domingo....Plantão.24h";"V56_FUNCIONAMENTO_Feriado....Manhã";"V57_FUNCIONAMENTO_Feriado....Tarde";"V58_FUNCIONAMENTO_Feriado....Noite";"V59_FUNCIONAMENTO_Feriado....Plantão.24h";"V60_PROFISSIONAIS_Agentes.Comunitários.de.Saúde";"V61_PROFISSIONAIS_Assistentes.Sociais";"V62_PROFISSIONAIS_Auxiliares.de.Enfermagem";"V63_PROFISSIONAIS_Enfermeiros";"V64_PROFISSIONAIS_Auxiliares.de.Consultório.Bucal";"V65_PROFISSIONAIS_Médicos";"V66_PROFISSIONAIS_Psicólogos";"V67_PROFISSIONAIS_Fisioterapeutas";"V68_PROFISSIONAIS_Terapeutas.Ocupacionais";"V69_PROFISSIONAIS_Dentistas";"V70_PROFISSIONAIS_Farmacêuticos";"V71_PROFISSIONAIS_Administradores";"V72_PROFISSIONAIS_Agentes.de.segurança..guardas..rondas.vigilantes.";"V73_PROFISSIONAIS_Educadores.Físicos";"V74_PROFISSIONAIS_Assistentes.de.Recursos.Comunitários";"V75_PROFISSIONAIS_Auxiliares.de.almoxarifado";"V76_PROFISSIONAIS_Educadores.Sociais";"V77_PROFISSIONAIS_Pedagogos";"V78_PROFISSIONAIS_Auxiliares.administrativos";"V79_PROFISSIONAIS_Recepcionistas";"V80_PROFISSIONAIS_Serviços.gerais";"V81_PROFISSIONAIS_Cozinheiros";"V82_PROFISSIONAIS_Motoristas";"V83_PROFISSIONAIS_Porteiros";"V84_PROFISSIONAIS_Outros";"V85_PROFISSIONAIS_TOTAL_Profissionais";"V86_PROFISSIONAIS_X1...Agentes.Comunitários.de.Saúde";"V87_PROFISSIONAIS_X2...Assistentes.Sociais";"V88_PROFISSIONAIS_X3...Auxiliares.de.Enfermagem";"V89_PROFISSIONAIS_X4...Enfermeiros";"V90_PROFISSIONAIS_X5...Auxiliares.de.Consultório.Bucal";"V91_PROFISSIONAIS_X6...Médicos";"V92_PROFISSIONAIS_X7...Psicólogos";"V93_PROFISSIONAIS_X8...Fisioterapeutas";"V94_PROFISSIONAIS_X9...Terapeutas.Ocupacionais";"V95_PROFISSIONAIS_X10...Dentistas";"V96_PROFISSIONAIS_X11...Farmacêuticos";"V97_PROFISSIONAIS_X12...Administradores";"V98_PROFISSIONAIS_X13...Agentes.de.segurança..guardas..rondas.vigilantes.";"V99_PROFISSIONAIS_X14...Educadores.Físicos";"V100_PROFISSIONAIS_X15...Assistentes.de.Recursos.Comunitários";"V101_PROFISSIONAIS_X16...Auxiliares.de.almoxarifado";"V102_PROFISSIONAIS_X17...Educadores.Sociais";"V103_PROFISSIONAIS_X18...Pedagogos";"V104_PROFISSIONAIS_X19...Auxiliares.administrativos";"V105_PROFISSIONAIS_X20...Recepcionistas";"V106_PROFISSIONAIS_X21...Serviços.gerais";"V107_PROFISSIONAIS_X22...Cozinheiros";"V108_PROFISSIONAIS_X23...Motoristas";"V109_PROFISSIONAIS_X24...Porteiros";"V110_PACIENTES_Média.atende.dia.típico.";"V111_PACIENTES_Média.capacidade.de.atender.";"V112_PACIENTES_Porcentagem.tem.problemas.com.drogas..";"V113_PACIENTES_Porcentagem.tem.outros.problemas.de.saúde.mental..";"V114_RELACOES_UAPS.RURAL";"V115_RELACOES_UAPS.URBANA";"V116_RELACOES_Ajuda.Mútua";"V117_RELACOES_Entidades.Assistênciais.e.Dependencia.Química.e.CT";"V118_RELACOES_Residência.Terapeutica";"V119_RELACOES_Entidades.Socioassistenciais";"V120_RELACOES_Assistência.Hospitalar";"V121_RELACOES_CAPS";"V122_RELACOES_CRAS";"V123_RELACOES_CREAS";"V124_RELACOES_Acolhimento.Institucional";"V125_RELACOES_Urgência.Emergência";"V126_RELACOES_Ambulatório.de.Saúde.Mental";"V127_RELACOES_Centro.de.Convivência";"V128_RELACOES_Consultório.na.Rua";"V129_RELACOES_OUTRO.SERVIÇO.NAO.LISTADO";"V130_RELACOES_NÚMERO SERVIÇOS NÃO.LISTADOS";"V131_GEO_kml_latitude";"V132_GEO_kml_longitude"
"159";159;"q159_Entidades.Socioassistenciais...Casa.São.Camilo.de.Lelis";"Público";"Saúde";"Entidades Socioassistenciais";"Entidades Socioassistenciais";"q159_Entidades.Socioassistenciais...Casa.São.Camilo.de.Lelis";159;"Entidades.Socioassistenciais...Casa.São.Camilo.de.Lelis";"Entidades Socioassistenciais ";" Casa São Camilo de Lelis";"ENT_SOC";"ENT_SOC_ Casa São Camilo de Lelis";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"26207";"41974";"15767";"43.197260273972603";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"TRUE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"33";"0";"0";"7";"1";"0";"10";"0";"1";"0";"2";"1";"5";"0";"0";"0";"0";"0";"0";"1";"0";"3";"2";"1";"0";"21";"23";"30";"20";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"0";" NA";" NA"
"160";160;"q160_Entidades.Socioassistenciais…ABAN  Dom Bosco";"Público";"Saúde";"Entidades Socioassistenciais";"Entidades Socioassistenciais";"q160_Entidades.Socioassistenciais…ABAN  Dom Bosco";160;"Entidades.Socioassistenciais…ABAN  Dom Bosco";"Entidades Socioassistenciais ";" Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco";"ENT_SOC";"ENT_SOC_ Associação Beneficente e Cultural Amigos do Noivo (ABAN) Dom Bosco";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"32509";"41974";"9465";"25.931506849315067";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"24";"0";"1";"6";"1";"0";"2";"1";"2";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2";"0";"2";"2";"2";"0";"100";"300";"80";"40";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"0";" NA";" NA"
"161";161;"q161_Entidades.Socioassistenciais…GEDAE";"Público";"Saúde";"Entidades Socioassistenciais";"Entidades Socioassistenciais";"q161_Entidades.Socioassistenciais…GEDAE";161;"Entidades.Socioassistenciais…GEDAE";"Entidades Socioassistenciais ";" Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"ENT_SOC";"ENT_SOC_ Grupo Espírita de Ajuda aos Enfermos (GEDAE)";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"32568";"41974";"9406";"25.769863013698629";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"18";"0";"2";"0";"0";"0";"1";"3";"0";"0";"0";"0";"5";"0";"2";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"15";"30";"65";"3";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"0";" NA";" NA"
"162";162;"q162_Assistência.Hospitalar...Centro.de.Referência.em.Álcool.e.Drogas..RADCAS..Hospital.Universitário";"Público";"Saúde";"Assistência Hospitalar";"Assistência Hospitalar";"q162_Assistência.Hospitalar...Centro.de.Referência.em.Álcool.e.Drogas..RADCAS..Hospital.Universitário";162;"Assistência.Hospitalar...Centro.de.Referência.em.Álcool.e.Drogas..RADCAS..Hospital.Universitário";"Assistência Hospitalar ";" Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário";"ASS_HOS";"ASS_HOS_ Centro de Referência em Álcool e Drogas (RADCAS)  Hospital Universitário";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"40756";"41974";"1218";"3.3369863013698629";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"10";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"6";"27";"100";"80";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"0";"-21.786051550680099";"-43.3682029168802"
"163";163;"q163_Assistência.Hospitalar...Hospital.de.Pronto.Socorro...HPS";"Público";"Saúde";"Assistência Hospitalar";"Assistência Hospitalar";"q163_Assistência.Hospitalar...Hospital.de.Pronto.Socorro...HPS";163;"Assistência.Hospitalar...Hospital.de.Pronto.Socorro...HPS";"Assistência Hospitalar ";" Hospital de Pronto Socorro – HPS";"ASS_HOS";"ASS_HOS_ Hospital de Pronto Socorro – HPS";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"31809";"41974";"10165";"27.849315068493151";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"50";"0";"1";"16";"4";"0";"9";"2";"0";"0";"0";"1";"1";"14";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"28";"36";"60";"100";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"0";" NA";" NA"
"164";164;"q164_Assistência.Hospitalar...Serviço.de.Controle.e.Prevenção.e.Tratamento.do.Tabagismo..SECOPTT.";"Público";"Saúde";"Assistência Hospitalar";"Assistência Hospitalar";"q164_Assistência.Hospitalar...Serviço.de.Controle.e.Prevenção.e.Tratamento.do.Tabagismo..SECOPTT.";164;"Assistência.Hospitalar...Serviço.de.Controle.e.Prevenção.e.Tratamento.do.Tabagismo..SECOPTT.";"Assistência Hospitalar ";" Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)";"ASS_HOS";"ASS_HOS_ Serviço de Controle e Prevenção e Tratamento do Tabagismo (SECOPTT)";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"38412";"41974";"3562";"9.7589041095890412";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"4";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"30";"30";"100";"90";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"2";"-21.7598378925227";"-43.349337518290902"
"165";165;"q165_Assistência.Hospitalar...Hospital.Ana.Nery";"Público";"Saúde";"Assistência Hospitalar";"Assistência Hospitalar";"q165_Assistência.Hospitalar...Hospital.Ana.Nery";165;"Assistência.Hospitalar...Hospital.Ana.Nery";"Assistência Hospitalar ";" Hospital Ana Nery";"ASS_HOS";"ASS_HOS_ Hospital Ana Nery";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"37803";"41974";"4171";"11.427397260273972";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"45";"0";"1";"6";"3";"0";"4";"3";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"4";"2";"8";"2";"0";"4";"30";"30";"80";"100";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"0";" NA";" NA"
"166";166;"q166_Assistência.Hospitalar...Hospital.Regional.João.Penido";"Público";"Saúde";"EXCLUIDO";"EXCLUIDO";"q166_Assistência.Hospitalar...Hospital.Regional.João.Penido";166;"Assistência.Hospitalar...Hospital.Regional.João.Penido";"Assistência.Hospitalar...Hospital.Regional.João.Penido";"EXCLUIDO";"EXCLUID";"EXCLUID_EXCLUIDO";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"167";167;"q167_Assistência.Hospitalar...Hospital.de.Toxicômanos";"Público";"Saúde";"Assistência Hospitalar";"Assistência Hospitalar";"q167_Assistência.Hospitalar...Hospital.de.Toxicômanos";167;"Assistência.Hospitalar...Hospital.de.Toxicômanos";"Assistência Hospitalar ";" Hospital de Toxicômanos";"ASS_HOS";"ASS_HOS_ Hospital de Toxicômanos";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"34547";"41974";"7427";"20.347945205479451";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"100";"0";"2";"10";"2";"0";"6";"2";"0";"0";"1";"1";"2";"70";"0";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"70";"100";"95";"80";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"0";" NA";" NA"
"168";168;"q168_Assistência.Hospitalar...Clínica.Vila.Verde..Hospital.Dia.";"Público";"Saúde";"Assistência Hospitalar";"Assistência Hospitalar";"q168_Assistência.Hospitalar...Clínica.Vila.Verde..Hospital.Dia.";168;"Assistência.Hospitalar...Clínica.Vila.Verde..Hospital.Dia.";"Assistência Hospitalar ";" Clínica Vila Verde (Hospital Dia)";"ASS_HOS";"ASS_HOS_ Clínica Vila Verde (Hospital Dia)";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"41091";"41974";"883";"2.419178082191781";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"30";"0";"0";"5";"1";"0";"9";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"40";"45";"100";"10";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"0";" NA";" NA"
"169";169;"q169_Assistência.Hospitalar...Casa.de.Saúde.Esperança";"Público";"Saúde";"Assistência Hospitalar";"Assistência Hospitalar";"q169_Assistência.Hospitalar...Casa.de.Saúde.Esperança";169;"Assistência.Hospitalar...Casa.de.Saúde.Esperança";"Assistência Hospitalar ";" Casa de Saúde Esperança";"ASS_HOS";"ASS_HOS_ Casa de Saúde Esperança";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"41334";"41974";"640";"1.7534246575342465";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"121";"0";"6";"38";"12";"0";"16";"5";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"2";"2";"24";"0";"0";"4";"150";"150";"20";"90";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"0";" NA";" NA"
"170";170;"q170_CAPS...CAPS.AD";"Público";"Saúde";"CAPSAD";"CAPS";"q170_CAPS...CAPS.AD";170;"CAPS...CAPS.AD";"CAPS ";" CAPS AD";"CAPS_AD";"CAPS_AD_ CAPS AD";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"39203";"41974";"2771";"7.5917808219178085";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"TRUE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"FALSE";"TRUE";"TRUE";"FALSE";"FALSE";"TRUE";"FALSE";"44";"0";"2";"18";"7";"0";"2";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0";"0";"4";"235";"120";"100";"50";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"TRUE";"FALSE";"0";" NA";" NA"
