"","temp_indegree","temp_outdegree","temp_totaldegree","temp_incloseness","temp_outcloseness","temp_totalcloseness","temp_betweenness","temp_eigenvector","temp_reach_in_vec","temp_reach_out_vec"
"152",19,14,33,9.8135426889107e-05,0.00035486160397445,0.00178571428571429,377.9,0.247,0.716577540106952,NA
"153",12,20,32,9.80199960792002e-05,0.000337268128161889,0.00168350168350168,116.8,0.18,0.716577540106952,NA
"155",13,24,37,9.80872976949485e-05,0.000355871886120996,0.00177935943060498,164.4,0.195,0.716577540106952,NA
"156",3,0,3,9.87751876728566e-05,2.87505031338048e-05,0.00136986301369863,0,0.026,0.72192513368984,NA
"157",10,7,17,9.80488283165016e-05,0.000350508236943568,0.00170940170940171,12.1,0.171,0.716577540106952,NA
"158",31,18,49,9.83477576711251e-05,0.000355366027007818,0.00179533213644524,873.5,0.36,0.716577540106952,NA
"159",33,6,39,9.83574309039048e-05,0.000348918353105373,0.00180505415162455,1018.4,0.356,0.716577540106952,NA
"160",13,0,13,0.000107863229425089,2.87505031338048e-05,0.00165562913907285,0,0.138,0.74331550802139,NA
"161",5,5,10,9.79815794630609e-05,0.000351493848857645,0.00165562913907285,66.9,0.105,0.716577540106952,NA
"162",6,5,11,9.79719800137161e-05,0.000351493848857645,0.00166112956810631,72.1,0.106,0.716577540106952,NA
"163",3,0,3,0.000100462125778581,2.87505031338048e-05,0.00137741046831956,0,0.009,0.727272727272727,NA
"164",3,0,3,0.000100431856985036,2.87505031338048e-05,0.00137741046831956,0,0.008,0.727272727272727,NA
"165",3,0,3,0.000100472219431327,2.87505031338048e-05,0.00138312586445367,0,0.01,0.727272727272727,NA
"167",3,0,3,0.000100462125778581,2.87505031338048e-05,0.00138312586445367,0,0.009,0.727272727272727,NA
"168",3,0,3,0.000100512614333099,2.87505031338048e-05,0.00139082058414465,0,0.011,0.727272727272727,NA
"169",3,0,3,0.00010048231511254,2.87505031338048e-05,0.00138888888888889,0,0.011,0.727272727272727,NA
"170",3,0,3,0.00010048231511254,2.87505031338048e-05,0.00138888888888889,0,0.011,0.727272727272727,NA
"171",3,0,3,0.000100492412822832,2.87505031338048e-05,0.00139082058414465,0,0.013,0.727272727272727,NA
"172",3,0,3,0.000100492412822832,2.87505031338048e-05,0.00140056022408964,0,0.01,0.727272727272727,NA
"173",4,0,4,0.000100593501659793,2.87505031338048e-05,0.00146627565982405,0,0.023,0.727272727272727,NA
"174",3,0,3,0.000100492412822832,2.87505031338048e-05,0.00140056022408964,0,0.012,0.727272727272727,NA
"175",4,0,4,0.000100593501659793,2.87505031338048e-05,0.00143266475644699,0,0.022,0.727272727272727,NA
"176",8,0,8,0.000101750101750102,2.87505031338048e-05,0.00168918918918919,0,0.113,0.727272727272727,NA
"177",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.0013531799729364,0,0,0.0160427807486631,NA
