"";"from";"to";"var0";"var1";"var2";"var3";"var4";"var5";"var6";"var7";"var8";"var9";"var10";"var11";"var12";"var13";"var14";"var15";"var16";"var17";"var18";"var19";"var20";"var21";"var22";"var23";"var24";"atividade";"acesso";"confianca";"total"
"13591";132;74;0;1;0;0;1;0;0;3;3;3;3;3;2;1;1;1;3;3;3;3;3;2;2;3;3;2;23;22;47
"13595";137;74;0;1;1;0;1;0;0;3;3;1;1;3;3;1;1;1;2;2;3;1;3;2;2;3;3;3;19;19;41
"13626";170;74;1;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;2;2;2;1;2;2;2;3;3;1;23;17;41
"13638";182;74;0;1;0;0;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;24;24;50
"13646";190;74;0;0;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;2;3;3;3;3;3;0;24;23;47
"13648";192;74;0;1;0;0;0;0;0;3;3;2;2;2;2;1;1;1;3;3;3;2;2;3;3;3;3;1;20;22;43
"13702";51;75;0;1;0;0;0;0;0;1;1;3;1;1;1;1;1;1;3;3;3;3;2;3;3;3;3;1;14;23;38
"13719";68;75;0;0;1;0;0;1;0;2;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;23;24;49
"13723";73;75;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"13752";102;75;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"13760";112;75;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"13910";73;76;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"13939";102;76;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"13947";112;76;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"13990";159;76;0;0;1;0;1;0;0;3;3;2;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;23;24;49
"13993";162;76;0;1;0;0;0;0;0;3;3;1;1;3;2;1;1;1;2;2;3;2;2;3;3;3;3;1;18;21;40
"14006";176;76;0;1;0;0;0;0;0;2;3;1;3;1;1;1;1;2;3;3;3;2;3;3;3;3;3;1;18;23;42
"14007";177;76;1;1;0;0;0;0;0;2;2;2;2;2;2;2;1;2;3;3;3;2;2;2;3;3;3;1;20;21;42
"14022";192;76;0;1;0;0;0;0;0;3;3;2;2;2;2;1;1;1;3;3;3;2;2;3;3;3;3;1;20;22;43
"14086";61;77;1;1;0;0;0;0;0;1;3;3;1;1;3;3;3;3;2;3;2;3;3;3;2;3;3;1;23;22;46
"14126";102;77;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"14139";117;77;0;1;0;0;0;0;0;3;3;3;3;3;1;1;2;2;3;3;3;3;3;3;2;3;3;1;24;23;48
"14146";124;77;0;1;0;0;0;0;0;3;3;3;3;3;3;2;3;3;2;2;3;1;2;3;1;3;3;1;28;18;47
"14150";129;77;0;1;0;0;1;0;0;1;3;1;2;1;3;3;3;3;3;3;3;1;3;3;3;3;3;2;23;22;47
"14152";132;77;0;1;0;0;1;0;0;3;3;3;3;3;2;1;1;1;2;3;3;3;3;2;2;3;3;2;22;22;46
"14156";137;77;0;1;0;0;1;0;0;3;3;1;1;3;3;1;1;1;2;2;3;1;3;2;2;3;3;2;19;19;40
"14170";151;77;0;1;0;0;0;0;0;2;3;2;2;2;3;1;1;1;2;2;2;2;3;2;2;3;3;1;19;19;39
"14187";170;77;1;1;0;0;0;0;0;1;3;3;3;3;3;1;1;1;2;2;2;1;2;2;2;3;3;1;21;17;39
"14194";177;77;1;1;0;0;0;0;1;2;2;2;2;2;2;2;1;2;3;3;3;2;2;2;3;3;3;2;20;21;43
"14313";102;78;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"14334";125;78;0;1;0;1;1;1;0;3;3;3;3;3;3;1;3;1;3;3;2;1;2;3;3;3;3;4;26;20;50
"14337";129;78;0;1;0;0;1;0;0;2;3;1;2;1;3;3;3;3;3;3;3;1;3;3;3;3;3;2;24;22;48
"14381";177;78;1;1;0;0;0;0;1;2;2;2;2;2;2;2;1;2;3;3;3;2;2;2;3;3;3;2;20;21;43
"14478";80;79;0;1;1;0;1;0;0;3;3;3;3;3;3;1;1;1;2;2;3;3;3;3;3;3;3;3;23;23;49
"14500";102;79;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"14568";177;79;1;1;0;0;0;0;0;2;2;2;2;2;2;2;1;2;3;3;3;2;2;2;3;3;3;1;20;21;42
"14687";102;80;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"14874";102;81;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"14922";156;81;0;1;0;0;0;0;0;3;3;3;3;1;1;1;1;1;3;3;3;3;3;3;3;3;3;1;20;24;45
"14927";161;81;0;1;0;0;0;0;0;3;3;2;2;3;3;1;1;1;3;2;3;3;3;3;3;3;3;1;22;23;46
"15032";73;82;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"15061";102;82;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"15069";112;82;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"15226";80;83;0;1;1;0;1;0;0;3;3;3;3;3;3;1;1;1;2;2;3;3;3;3;3;3;3;3;23;23;49
"15248";102;83;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"15406";73;84;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"15435";102;84;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"15443";112;84;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"15466";138;84;1;1;0;0;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;1;26;24;51
"15547";26;85;0;1;0;0;0;0;0;3;1;2;1;1;3;1;1;1;3;3;3;3;2;3;2;1;3;1;17;20;38
"15593";73;85;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"15622";102;85;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"15630";112;85;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"15780";73;86;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"15809";102;86;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"15817";112;86;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"15967";73;87;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"15996";102;87;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"16004";112;87;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"16105";23;88;0;1;0;0;0;0;0;2;3;1;1;1;2;1;1;1;3;3;3;3;3;2;1;3;3;1;16;21;38
"16154";73;88;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"16183";102;88;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"16191";112;88;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"16300";31;89;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"16341";73;89;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"16370";102;89;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"16378";112;89;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"16528";73;90;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"16557";102;90;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"16565";112;90;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"16775";138;91;1;1;0;0;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;1;26;24;51
"16863";33;92;0;1;0;0;1;0;1;3;3;1;1;1;3;1;1;1;3;3;2;3;2;3;1;3;3;3;18;20;41
"16902";73;92;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"16931";102;92;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"16939";112;92;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"17051";34;93;0;0;0;0;0;0;0;2;2;1;1;1;3;1;3;3;2;2;3;3;3;3;2;3;3;0;19;22;41
"17052";35;93;0;1;0;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;24;24;50
"17089";73;93;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"17118";102;93;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"17126";112;93;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"17276";73;94;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"17305";102;94;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"17313";112;94;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"17370";174;94;0;1;0;0;0;0;0;2;3;1;1;1;1;1;3;3;1;1;2;1;3;3;3;3;3;1;17;19;37
"17492";102;95;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"17516";129;95;0;1;0;0;1;0;0;2;3;1;2;1;3;3;3;3;3;3;3;1;3;3;3;3;3;2;24;22;48
"17557";174;95;0;1;0;0;0;0;0;2;3;1;1;1;1;1;3;3;1;1;2;1;3;3;3;3;3;1;17;19;37
"17618";40;96;0;1;0;0;0;0;0;2;1;1;1;2;1;1;2;2;3;3;3;2;2;2;1;3;3;1;16;19;36
"17650";73;96;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"17679";102;96;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"17687";112;96;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"17837";73;97;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"17866";102;97;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"17874";112;97;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"17992";40;98;0;1;0;0;0;0;0;2;1;1;1;2;1;1;2;2;3;3;3;2;2;2;1;3;3;1;16;19;36
"18024";73;98;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"18053";102;98;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"18061";112;98;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"18181";42;99;0;1;0;1;0;0;0;3;3;3;3;1;2;3;3;3;3;3;3;3;3;3;3;3;3;2;27;24;53
"18211";73;99;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"18240";102;99;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"18248";112;99;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"18398";73;100;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"18427";102;100;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"18435";112;100;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"18494";176;100;0;1;0;0;0;0;0;2;1;1;3;1;1;3;1;2;3;3;3;2;3;3;3;3;3;1;18;23;42
"18585";73;101;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"18614";102;101;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"18622";112;101;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"18681";176;101;0;1;0;0;0;0;0;2;1;1;3;1;1;3;1;2;3;3;3;2;3;3;3;3;3;1;18;23;42
"18772";73;102;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"18809";112;102;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"18874";182;102;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"18954";67;103;1;1;1;1;0;0;0;2;2;3;2;2;2;1;3;1;3;3;3;2;3;3;3;3;3;3;21;23;47
"18959";73;103;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"18988";102;103;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"18996";112;103;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"19061";182;103;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"19065";186;103;0;0;0;0;1;0;0;3;3;3;3;3;3;1;1;1;3;2;3;3;3;3;2;3;3;1;24;22;47
"19141";67;104;1;1;1;1;0;0;0;2;2;3;2;2;2;1;3;1;3;3;3;2;3;3;3;3;3;3;21;23;47
"19175";102;104;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"19184";113;104;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"19185";114;104;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"19186";115;104;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"19187";116;104;1;1;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"19195";124;104;0;1;0;0;0;0;0;3;3;3;3;3;3;2;3;3;2;2;3;1;2;3;2;3;3;1;28;19;48
"19206";138;104;1;1;0;0;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;1;26;24;51
"19219";151;104;0;1;0;0;0;0;0;3;3;2;3;3;3;1;1;1;2;2;3;3;3;3;3;3;3;1;22;23;46
"19228";161;104;1;1;1;1;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;6;24;24;54
"19229";162;104;0;1;0;0;0;0;0;3;3;1;1;3;2;1;1;1;2;2;3;2;2;3;3;3;3;1;18;21;40
"19312";51;106;0;1;0;0;0;0;0;1;1;3;1;1;1;1;1;1;3;3;3;3;2;3;3;3;3;1;14;23;38
"19333";73;106;0;1;0;0;0;0;0;3;3;3;3;1;3;1;1;1;3;3;2;3;3;3;3;3;3;1;22;23;46
"19362";102;106;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"19370";112;106;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"19430";177;106;1;1;0;0;0;0;0;2;2;2;2;2;2;2;1;2;3;3;3;2;2;2;3;3;3;1;20;21;42
"19495";47;107;1;1;0;1;0;0;0;3;1;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;22;24;48
"19520";73;107;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"19549";102;107;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"19557";112;107;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"19699";64;108;0;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;3;3;3;3;3;3;3;3;1;25;24;50
"19707";73;108;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"19736";102;108;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"19744";112;108;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"19894";73;110;0;1;0;0;0;0;0;3;3;3;3;2;3;1;1;1;3;3;2;3;3;3;3;3;3;1;23;23;47
"19923";102;110;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"19931";112;110;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"20134";129;111;0;1;0;0;1;0;0;1;3;1;2;1;3;3;3;3;3;3;3;1;3;3;3;3;3;2;23;22;47
"20271";76;112;1;0;1;0;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;24;24;50
"20486";104;113;1;1;1;1;1;1;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;5;26;22;53
"20494";114;113;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20495";115;113;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20496";116;113;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20673";104;114;1;1;1;1;1;1;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;5;26;22;53
"20680";113;114;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20682";115;114;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20683";116;114;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20860";104;115;1;1;1;1;1;1;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;5;26;22;53
"20867";113;115;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20868";114;115;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"20870";116;115;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"21047";104;116;1;1;1;1;1;1;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;5;26;22;53
"21054";113;116;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"21055";114;116;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"21056";115;116;1;1;1;1;1;0;0;3;3;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;4;26;22;52
"21256";129;117;0;0;1;0;1;1;0;3;3;1;2;1;3;1;3;3;1;1;1;1;1;3;1;3;3;3;21;14;38
"21280";156;117;0;1;0;1;0;0;0;3;3;3;3;1;1;1;1;1;3;3;3;3;3;3;3;3;3;2;20;24;46
"21311";188;117;0;0;0;0;0;0;0;3;3;1;3;3;3;1;1;3;3;3;3;2;3;3;3;3;3;0;24;23;47
"21348";30;118;0;1;0;0;0;0;0;2;2;2;1;1;2;3;3;3;2;2;2;2;2;3;2;3;3;1;21;19;41
"21355";37;118;1;1;0;0;0;0;0;2;3;1;2;2;3;3;3;3;3;3;3;3;3;3;2;3;3;1;25;23;49
"21427";112;118;0;1;1;0;0;0;0;3;3;3;2;3;3;1;1;1;3;3;3;1;3;3;3;3;3;2;23;22;47
"21432";117;118;0;1;0;0;0;0;0;3;3;3;3;3;1;1;2;2;3;3;3;3;3;3;2;3;3;1;24;23;48
"21437";122;118;0;0;0;0;0;0;0;3;3;1;1;1;3;1;3;2;3;3;3;1;3;3;2;3;3;0;21;21;42
"21443";129;118;0;0;1;0;0;1;0;3;3;1;2;1;3;1;3;3;3;3;1;1;1;3;1;3;3;2;23;16;41
"21446";134;118;1;0;0;0;0;0;0;3;3;3;3;3;3;1;1;2;2;2;3;2;2;3;3;3;3;0;24;21;45
"21448";136;118;1;0;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"21450";138;118;1;1;1;1;1;0;1;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;5;26;24;55
"21476";165;118;0;0;0;1;0;0;0;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;1;28;24;53
"21480";170;118;1;0;0;0;0;0;0;2;3;3;3;3;3;1;1;1;2;2;2;1;1;1;1;2;2;0;22;12;34
"21485";175;118;0;1;0;0;0;0;0;3;3;2;1;1;1;1;1;1;2;2;2;3;3;2;2;3;3;1;16;20;37
"21486";176;118;1;1;0;0;0;0;0;2;3;1;3;1;2;1;1;1;3;3;3;3;3;3;3;3;3;1;18;24;43
"21487";177;118;1;1;0;0;0;0;0;2;3;2;2;3;2;2;1;2;3;3;3;3;2;3;2;3;3;1;22;22;45
"21492";182;118;1;1;0;0;0;0;0;2;3;3;3;3;2;2;1;1;3;3;2;2;2;3;2;3;3;1;23;20;44
"21496";186;118;0;1;1;0;0;0;0;3;3;2;2;1;2;1;3;1;3;3;2;2;3;3;2;3;3;2;21;21;44
"21498";188;118;0;0;0;0;0;0;0;3;3;1;3;3;3;1;1;3;3;3;3;2;3;3;3;3;3;0;24;23;47
"21500";190;118;0;0;0;0;0;0;0;2;3;2;2;2;2;1;1;3;3;3;3;2;2;2;2;3;3;0;21;20;41
"21614";112;119;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;1;3;3;3;3;3;3;23;22;48
"21619";117;119;0;1;0;0;0;0;0;3;3;3;3;3;1;1;2;2;3;3;3;3;3;3;2;3;3;1;24;23;48
"21620";118;119;1;1;1;1;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;3;15;19;37
"21628";127;119;1;0;1;0;0;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;2;24;24;50
"21630";129;119;0;0;1;0;0;1;0;3;3;1;2;1;3;1;3;3;3;3;1;1;1;3;1;3;3;2;23;16;41
"21633";134;119;0;0;0;0;0;0;0;3;3;3;3;3;3;3;1;2;2;2;3;2;2;3;3;3;3;0;26;21;47
"21673";176;119;0;1;0;0;0;0;0;2;3;1;3;1;2;1;1;1;3;3;3;3;3;3;3;3;3;1;18;24;43
"21685";188;119;0;0;0;0;0;0;0;3;3;1;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;0;22;24;46
"21806";117;120;1;1;1;1;1;0;0;3;3;3;3;3;3;1;2;2;3;3;3;3;3;3;2;3;3;4;26;23;53
"21818";130;120;1;0;1;1;1;0;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"21993";117;121;0;0;0;0;0;0;0;3;3;3;3;3;1;1;2;2;3;3;3;3;3;3;2;3;3;0;24;23;47
"21994";118;121;1;1;1;1;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;3;15;19;37
"22006";132;121;0;0;1;1;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"22010";137;121;1;0;1;1;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"22112";46;122;0;0;1;1;0;0;0;2;3;1;2;2;2;3;1;1;2;2;2;2;2;3;2;3;3;2;19;19;40
"22119";53;122;1;1;0;0;0;0;0;1;3;3;3;3;3;3;3;1;3;3;3;3;3;3;2;3;3;1;26;23;50
"22120";54;122;0;0;1;1;1;0;0;3;3;3;3;2;3;1;3;3;3;3;3;3;3;3;3;3;3;3;27;24;54
"22146";81;122;0;1;0;0;0;0;0;2;2;1;1;2;2;1;3;2;2;2;2;3;3;3;2;3;3;1;18;21;40
"22156";91;122;0;1;0;0;0;0;0;3;1;3;3;3;1;1;1;1;3;3;3;3;3;3;3;3;3;1;20;24;45
"22180";117;122;0;1;0;0;0;0;0;3;3;3;3;3;1;1;2;2;3;3;3;3;3;3;2;3;3;1;24;23;48
"22181";118;122;1;1;1;1;0;0;0;1;3;1;1;1;1;1;1;3;2;2;3;1;3;3;1;3;3;3;15;19;37
"22198";138;122;1;1;0;1;0;0;0;3;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;2;26;24;52
"22228";170;122;1;0;0;0;0;0;0;2;3;3;3;3;3;1;1;1;2;2;2;1;1;1;1;2;2;0;22;12;34
"22235";177;122;1;1;0;0;0;0;0;3;3;2;3;3;2;2;1;2;3;3;3;3;2;3;3;3;3;1;24;23;48
"22250";192;122;0;0;1;0;0;0;0;1;2;1;1;1;1;3;1;1;2;2;1;2;2;3;1;2;2;1;14;15;30
